edge_grp_id,device_unit_id,sensor_dt,upload_dt,co2_1,tvoc_1,co2_2,tvoc_2,temp_1,humid_1,temp_2,humid_2,ptcl_1,ptcl_2,smoke_1,smoke_2,rownum,t_co2_1,t_co2_2,t_humid_1,t_humid_2,t_ptcl_1,t_ptcl_2,t_smoke_1,t_smoke_2,t_temp_1,t_temp_2,t_tvoc_1,t_tvoc_2
0,10,2023-11-21 14:34:10+09,2023-11-21 17:23:42.419971+09,0.99,393,0.5,186,41,20.2,27.2,38.5,2.03,2.67,17,80,89,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:10+09,2023-11-21 17:23:42.419971+09,0.99,393,0.5,186,41,20.2,27.2,38.5,2.03,2.67,17,80,89,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:10+09,2023-11-21 17:23:42.419971+09,0.99,393,0.5,186,41,20.2,27.2,38.5,2.03,2.67,17,80,89,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:15+09,2023-11-21 17:23:42.480056+09,0.99,390,0.51,191,40.9,20.2,27.1,38.5,1.97,2.67,17,72,88,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:20+09,2023-11-21 17:23:42.555546+09,0.99,393,0.5,188,41,20.3,27.1,38.4,2.03,2.65,16,45,87,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:26+09,2023-11-21 17:23:42.631129+09,1,395,0.5,187,40.9,20.2,27.1,38.4,1.99,2.66,17,77,86,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:31+09,2023-11-21 17:23:42.693882+09,1.01,390,0.5,188,41,20.2,27.1,38.4,2.05,2.7,19,65,85,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:36+09,2023-11-21 17:23:42.781162+09,1.03,397,0.5,190,40.9,20.3,27.1,38.5,1.98,2.64,16,53,84,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:41+09,2023-11-21 17:23:42.845632+09,1.03,393,0.5,187,41,20.3,27.1,38.5,2.02,2.61,16,56,83,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:46+09,2023-11-21 17:23:42.931583+09,1.03,392,0.52,185,40.9,20.3,27.1,38.5,2.03,2.71,17,70,82,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:52+09,2023-11-21 17:23:43.017642+09,1.04,400,0.52,195,40.9,20.4,27.1,38.5,2.08,2.68,18,77,81,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:34:57+09,2023-11-21 17:23:43.096978+09,1.03,402,0.52,195,40.9,20.3,27.1,38.5,1.98,2.67,16,51,80,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,10,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,11,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,12,2023-11-21 14:35:02+09,2023-11-21 17:23:43.161453+09,1.04,412,0.51,193,41,20.3,27.1,38.4,1.99,2.66,15,65,79,1,0.51,20,40,2,4,20,50,30,35,400,200
0,1,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,2,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,3,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,4,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,5,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,6,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,7,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,8,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
0,9,2023-11-21 14:35:07+09,2023-11-21 17:23:43.244289+09,1.01,397,0.51,192,41,20.3,27.1,38.5,2.01,2.73,17,63,78,1,0.51,20,40,2,4,20,50,30,35,400,200
